time_days,altitude_km,orbital_speed_m_s,density_kg_m3
8.75,270.7172509171544,7742.754359620998,4.768589148517919e-11
8.791666666666666,270.6683525249492,7742.7828314684375,4.768589148517919e-11
8.833333333333334,270.6194543125527,7742.8113035252745,4.768589148517919e-11
8.875,270.57055627996846,7742.839775791507,4.768589148517919e-11
8.916666666666666,270.52165842719285,7742.868248267141,4.768589148517919e-11
8.958333333333334,270.4721337490929,7742.897086053794,4.87976511825861e-11
9.0,270.42209625317065,7742.926222777015,4.87976511825861e-11
9.041666666666666,270.37205894553847,7742.955359719522,4.87976511825861e-11
9.083333333333334,270.3220218261974,7742.984496881318,4.87976511825861e-11
9.125,270.2719848951539,7743.0136342624,4.87976511825861e-11
9.166666666666666,270.22194815240147,7743.042771862775,4.87976511825861e-11
9.208333333333334,270.1719115979392,7743.071909682448,4.87976511825861e-11
9.25,270.1218752317671,7743.101047721419,4.87976511825861e-11
9.291666666666666,270.07183905388695,7743.1301859796895,4.87976511825861e-11
9.333333333333334,270.02180306430256,7743.159324457261,4.87976511825861e-11
9.375,269.9717672630101,7743.188463154138,4.87976511825861e-11
9.416666666666666,269.92173165000787,7743.217602070324,4.87976511825861e-11
9.458333333333334,269.87169622529575,7743.24674120582,4.87976511825861e-11
9.5,269.8216609888775,7743.275880560628,4.87976511825861e-11
9.541666666666666,269.7716259407522,7743.3050201347505,4.87976511825861e-11
9.583333333333334,269.72159108091984,7743.33415992819,4.87976511825861e-11
9.625,269.6715564093776,7743.363299940952,4.87976511825861e-11
9.666666666666666,269.62152192612643,7743.392440173035,4.87976511825861e-11
9.708333333333334,269.57148763116913,7743.421580624443,4.87976511825861e-11
9.75,269.52145352450293,7743.4507212951785,4.87976511825861e-11
9.791666666666666,269.47075635120365,7743.480248482181,4.993918305276025e-11
9.833333333333334,269.41955217823477,7743.510071300188,4.993918305276025e-11
9.875,269.36834820246975,7743.539894347913,4.993918305276025e-11
9.916666666666666,269.3171444239104,7743.569717625356,4.993918305276025e-11
9.958333333333334,269.2659408425549,7743.599541132523,4.993918305276025e-11
10.0,269.21473745840416,7743.629364869414,4.993918305276025e-11
10.041666666666666,269.16353427145816,7743.659188836032,4.993918305276025e-11
10.083333333333334,269.11233128171693,7743.68901303238,4.993918305276025e-11
10.125,269.0611284891795,7743.718837458461,4.993918305276025e-11
10.166666666666666,269.0099258938478,7743.748662114277,4.993918305276025e-11
10.208333333333334,268.958723495719,7743.778486999833,4.993918305276025e-11
10.25,268.9075212947959,7743.8083121151285,4.993918305276025e-11
10.291666666666666,268.8563192910766,7743.838137460168,4.993918305276025e-11
10.333333333333334,268.805117484563,7743.867963034952,4.993918305276025e-11
10.375,268.75391587525235,7743.897788839486,4.993918305276025e-11
10.416666666666666,268.70271446314825,7743.92761487377,4.993918305276025e-11
10.458333333333334,268.6515132482471,7743.957441137809,4.993918305276025e-11
10.5,268.6003122305516,7743.9872676316045,4.993918305276025e-11
10.541666666666666,268.54911141006,7744.01709435516,4.993918305276025e-11
10.583333333333334,268.4978707252629,7744.046944646469,5.111142051644787e-11
10.625,268.44546845868695,7744.077471974944,5.111142051644787e-11
10.666666666666666,268.3930663986821,7744.107999544101,5.111142051644787e-11
10.708333333333334,268.3406645452483,7744.138527353943,5.111142051644787e-11
10.75,268.2882628983874,7744.16905540447,5.111142051644787e-11
10.791666666666666,268.2358614580976,7744.199583695686,5.111142051644787e-11
10.833333333333334,268.18346022437794,7744.230112227594,5.111142051644787e-11
10.875,268.1310591972303,7744.260641000197,5.111142051644787e-11
10.916666666666666,268.07865837665366,7744.291170013499,5.111142051644787e-11
10.958333333333334,268.0262577626472,7744.321699267502,5.111142051644787e-11
11.0,267.97385735521374,7744.352228762207,5.111142051644787e-11
11.041666666666666,267.9214571543522,7744.382758497618,5.111142051644787e-11
11.083333333333334,267.86905716006083,7744.413288473739,5.111142051644787e-11
11.125,267.81665737234147,7744.443818690573,5.111142051644787e-11
11.166666666666666,267.7642577911923,7744.47434914812,5.111142051644787e-11
11.208333333333334,267.71185841661503,7744.504879846386,5.111142051644787e-11
11.25,267.65945924860796,7744.535410785373,5.111142051644787e-11
11.291666666666666,267.60706028717385,7744.565941965083,5.111142051644787e-11
11.333333333333334,267.5546615323117,7744.596473385518,5.111142051644787e-11
11.375,267.5022629840197,7744.627005046683,5.111142051644787e-11
11.416666666666666,267.4486921333298,7744.658220159997,5.231533002457347e-11
11.458333333333334,267.3950597878136,7744.689471483728,5.231533002457347e-11
11.5,267.34142765871434,7744.7207230596705,5.231533002457347e-11
11.541666666666666,267.287795746034,7744.7519748878285,5.231533002457347e-11
11.583333333333334,267.2341640497688,7744.783226968207,5.231533002457347e-11
11.625,267.18053256992346,7744.814479300804,5.231533002457347e-11
11.666666666666666,267.1269013064941,7744.845731885627,5.231533002457347e-11
11.708333333333334,267.0732702594828,7744.876984722678,5.231533002457347e-11
11.75,267.01963942888847,7744.908237811959,5.231533002457347e-11
11.791666666666666,266.96600881471204,7744.939491153474,5.231533002457347e-11
11.833333333333334,266.91237841695266,7744.970744747225,5.231533002457347e-11
11.875,266.85874823560937,7745.001998593217,5.231533002457347e-11
11.916666666666666,266.8051182706831,7745.033252691452,5.231533002457347e-11
11.958333333333334,266.7514885221738,7745.064507041933,5.231533002457347e-11
12.0,266.6978589900825,7745.095761644663,5.231533002457347e-11
12.041666666666666,266.6442296744082,7745.127016499645,5.231533002457347e-11
12.083333333333334,266.5906005751518,7745.158271606882,5.231533002457347e-11
12.125,266.53697169231253,7745.189526966377,5.231533002457347e-11
12.166666666666666,266.4829521753965,7745.221010373203,5.355191234959618e-11
12.208333333333334,266.4280561089404,7745.2530050399355,5.355191234959618e-11
12.25,266.37316026925293,7745.284999971004,5.355191234959618e-11
12.291666666666666,266.3182646563342,7745.3169951664095,5.355191234959618e-11
12.333333333333334,266.26336927018315,7745.348990626156,5.355191234959618e-11
12.375,266.20847411080075,7745.3809863502465,5.355191234959618e-11
12.416666666666666,266.15357917818704,7745.412982338685,5.355191234959618e-11
12.458333333333334,266.09868447234203,7745.444978591475,5.355191234959618e-11
12.5,266.04378999326565,7745.476975108618,5.355191234959618e-11
12.541666666666666,265.98889574095796,7745.508971890118,5.355191234959618e-11
12.583333333333334,265.9340017154189,7745.540968935979,5.355191234959618e-11
12.625,265.87910791665877,7745.572966246198,5.355191234959618e-11
12.666666666666666,265.82421434466727,7745.604963820785,5.355191234959618e-11
12.708333333333334,265.76932099944446,7745.636961659741,5.355191234959618e-11
12.75,265.7144278809894,7745.668959763072,5.355191234959618e-11
12.791666666666666,265.659534989303,7745.700958130781,5.355191234959618e-11
12.833333333333334,265.6046423243852,7745.7329567628685,5.355191234959618e-11
12.875,265.54974988623616,7745.764955659341,5.355191234959618e-11
12.916666666666666,265.49473831735645,7745.797024399534,5.482220393337083e-11
12.958333333333334,265.43854425687624,7745.829782878996,5.482220393337083e-11
13.0,265.3823504340509,7745.862541635543,5.482220393337083e-11
13.041666666666666,265.3261568488805,7745.895300669179,5.482220393337083e-11
13.083333333333334,265.26996350136585,7745.928059979907,5.482220393337083e-11
13.125,265.2137703915052,7745.960819567731,5.482220393337083e-11
13.166666666666666,265.1575775193004,7745.993579432654,5.482220393337083e-11
13.208333333333334,265.10138488474956,7746.02633957468,5.482220393337083e-11
13.25,265.04519248785454,7746.059099993812,5.482220393337083e-11
13.291666666666666,264.9890003286144,7746.091860690054,5.482220393337083e-11
13.333333333333334,264.93280840702914,7746.124621663409,5.482220393337083e-11
13.375,264.87661672309974,7746.157382913881,5.482220393337083e-11
13.416666666666666,264.82042527682427,7746.1901444414725,5.482220393337083e-11
13.458333333333334,264.76423406820555,7746.222906246187,5.482220393337083e-11
13.5,264.7080430972399,7746.255668328032,5.482220393337083e-11
13.541666666666666,264.651852363931,7746.288430687005,5.482220393337083e-11
13.583333333333334,264.59566186827607,7746.321193323113,5.482220393337083e-11
13.625,264.53947161027696,7746.353956236359,5.482220393337083e-11
13.666666666666666,264.48289144708497,7746.38694691209,5.6127277729985736e-11
13.708333333333334,264.4253640391687,7746.420490337994,5.6127277729985736e-11
13.75,264.3678368803589,7746.454034054398,5.6127277729985736e-11
13.791666666666666,264.31030997065267,7746.487578061307,5.6127277729985736e-11
13.833333333333334,264.2527833100501,7746.521122358726,5.6127277729985736e-11
13.875,264.195256898554,7746.554666946656,5.6127277729985736e-11
13.916666666666666,264.1377307361625,7746.588211825101,5.6127277729985736e-11
13.958333333333334,264.08020482287463,7746.621756994068,5.6127277729985736e-11
14.0,264.02267915869317,7746.655302453557,5.6127277729985736e-11
14.041666666666666,263.9651537436163,7746.688848203573,5.6127277729985736e-11
14.083333333333334,263.9076285776431,7746.7223942441215,5.6127277729985736e-11
14.125,263.85010366077535,7746.7559405752045,5.6127277729985736e-11
14.166666666666666,263.79257899301217,7746.789487196826,5.6127277729985736e-11
14.208333333333334,263.7350545743536,7746.82303410899,5.6127277729985736e-11
14.25,263.67753040480056,7746.8565813117,5.6127277729985736e-11
14.291666666666666,263.6200064843521,7746.89012880496,5.6127277729985736e-11
14.333333333333334,263.5624828130081,7746.923676588774,5.6127277729985736e-11
14.375,263.5049593907697,7746.957224663145,5.6127277729985736e-11
14.416666666666666,263.44618788041174,7746.991501081633,5.746824681261505e-11
14.458333333333334,263.38729065166785,7747.025851277384,5.746824681261505e-11
14.5,263.3283936840752,7747.0602017777555,5.746824681261505e-11
14.541666666666666,263.26949697763007,7747.09455258275,5.746824681261505e-11
14.583333333333334,263.2106005323371,7747.128903692372,5.746824681261505e-11
14.625,263.15170434819163,7747.163255106626,5.746824681261505e-11
14.666666666666666,263.0928084251974,7747.197606825515,5.746824681261505e-11
14.708333333333334,263.03391276335344,7747.231958849043,5.746824681261505e-11
14.75,262.9750173626598,7747.266311177214,5.746824681261505e-11
14.791666666666666,262.9161222231155,7747.300663810034,5.746824681261505e-11
14.833333333333334,262.8572273447206,7747.3350167475055,5.746824681261505e-11
14.875,262.798332727476,7747.369369989632,5.746824681261505e-11
14.916666666666666,262.7394383713827,7747.4037235364185,5.746824681261505e-11
14.958333333333334,262.6805442764396,7747.438077387867,5.746824681261505e-11
15.0,262.621650442645,7747.472431543986,5.746824681261505e-11
15.041666666666666,262.5627568700016,7747.506786004776,5.746824681261505e-11
15.083333333333334,262.50386355850566,7747.541140770242,5.746824681261505e-11
15.125,262.4436524753701,7747.576264715776,5.884626298424234e-11
15.166666666666666,262.3833475204371,7747.611443899958,5.884626298424234e-11
15.208333333333334,262.32304283932785,7747.646623403617,5.884626298424234e-11
15.25,262.2627384320423,7747.681803226756,5.884626298424234e-11
15.291666666666666,262.20243429858147,7747.716983369378,5.884626298424234e-11
15.333333333333334,262.1421304389443,7747.752163831489,5.884626298424234e-11
15.375,262.0818268531319,7747.787344613093,5.884626298424234e-11
15.416666666666666,262.0215235411441,7747.822525714195,5.884626298424234e-11
15.458333333333334,261.96122050298004,7747.857707134798,5.884626298424234e-11
15.5,261.90091773864066,7747.892888874908,5.884626298424234e-11
15.541666666666666,261.84061524812597,7747.928070934527,5.884626298424234e-11
15.583333333333334,261.7803130314341,7747.963253313662,5.884626298424234e-11
15.625,261.7200110885669,7747.998436012315,5.884626298424234e-11
15.666666666666666,261.65970941952526,7748.0336190304915,5.884626298424234e-11
15.708333333333334,261.5994080243064,7748.068802368196,5.884626298424234e-11
15.75,261.53910690291224,7748.103986025433,5.884626298424234e-11
15.791666666666666,261.47829811383133,7748.139466374908,6.026252014978217e-11
15.833333333333334,261.4165462876288,7748.175497460876,6.026252014978217e-11
15.875,261.35479474858937,7748.211528881955,6.026252014978217e-11
15.916666666666666,261.29304349671304,7748.24756063815,6.026252014978217e-11
15.958333333333334,261.2312925320007,7748.283592729467,6.026252014978217e-11
16.0,261.16954185444956,7748.319625155909,6.026252014978217e-11
16.041666666666668,261.1077914640633,7748.355657917481,6.026252014978217e-11
16.083333333333332,261.0460413608393,7748.391691014188,6.026252014978217e-11
16.125,260.9842915447783,7748.4277244460345,6.026252014978217e-11
16.166666666666668,260.9225420158813,7748.463758213025,6.026252014978217e-11
16.208333333333332,260.86079277414734,7748.499792315165,6.026252014978217e-11
16.25,260.79904381957556,7748.535826752458,6.026252014978217e-11
16.291666666666668,260.7372951521687,7748.571861524909,6.026252014978217e-11
16.333333333333332,260.67554677192305,7748.607896632524,6.026252014978217e-11
16.375,260.6137986788414,7748.643932075305,6.026252014978217e-11
16.416666666666668,260.55205087292285,7748.67996785326,6.026252014978217e-11
16.458333333333332,260.49007961350213,7748.716134543303,6.171825556783296e-11
16.5,260.4268407855546,7748.753041513789,6.171825556783296e-11
16.541666666666668,260.3636022588117,7748.78994883585,6.171825556783296e-11
16.583333333333332,260.3003640332725,7748.826856509492,6.171825556783296e-11
16.625,260.237126108936,7748.863764534722,6.171825556783296e-11
16.666666666666668,260.1738884858042,7748.900672911542,6.171825556783296e-11
16.708333333333332,260.110651163877,7748.937581639959,6.171825556783296e-11
16.75,260.0474141431544,7748.974490719976,6.171825556783296e-11
16.791666666666668,259.98417742363733,7749.0114001515985,6.171825556783296e-11
16.833333333333332,259.92094100532495,7749.048309934832,6.171825556783296e-11
16.875,259.85770488821714,7749.085220069682,6.171825556783296e-11
16.916666666666668,259.794469072314,7749.122130556152,6.171825556783296e-11
16.958333333333332,259.7312335576145,7749.1590413942495,6.171825556783296e-11
17.0,259.6679983441187,7749.195952583978,6.171825556783296e-11
17.041666666666668,259.6047634318266,7749.232864125343,6.171825556783296e-11
17.083333333333332,259.54152882074004,7749.26977601835,6.171825556783296e-11
17.125,259.4777706495961,7749.306994062724,6.321475159516672e-11
17.166666666666668,259.41300339835976,7749.344801694184,6.321475159516672e-11
17.208333333333332,259.34823646311185,7749.38260969456,6.321475159516672e-11
17.25,259.28346984385234,7749.420418063858,6.321475159516672e-11
17.291666666666668,259.21870354058126,7749.458226802083,6.321475159516672e-11
17.333333333333332,259.15393755329774,7749.496035909242,6.321475159516672e-11
17.375,259.08917188200263,7749.533845385339,6.321475159516672e-11
17.416666666666668,259.02440652669685,7749.571655230379,6.321475159516672e-11
17.458333333333332,258.95964148737863,7749.609465444368,6.321475159516672e-11
17.5,258.89487676404883,7749.647276027312,6.321475159516672e-11
17.541666666666668,258.8301123567084,7749.685086979214,6.321475159516672e-11
17.583333333333332,258.76534826535453,7749.722898300083,6.321475159516672e-11
17.625,258.70058448999004,7749.760709989922,6.321475159516672e-11
17.666666666666668,258.63582103061395,7749.798522048736,6.321475159516672e-11
17.708333333333332,258.57105788722544,7749.836334476533,6.321475159516672e-11
17.75,258.50629505982624,7749.874147273316,6.321475159516672e-11
17.791666666666668,258.4401139212744,7749.91278874521,6.475333690624486e-11
17.833333333333332,258.3737754882639,7749.951522637386,6.475333690624486e-11
17.875,258.30743738681076,7749.990256916746,6.475333690624486e-11
17.916666666666668,258.241099616915,7750.0289915832955,6.475333690624486e-11
17.958333333333332,258.1747621785775,7750.067726637041,6.475333690624486e-11
18.0,258.1084250717964,7750.106462077988,6.475333690624486e-11
18.041666666666668,258.0420882965727,7750.145197906142,6.475333690624486e-11
18.083333333333332,257.9757518529063,7750.18393412151,6.475333690624486e-11
18.125,257.9094157407973,7750.222670724097,6.475333690624486e-11
18.166666666666668,257.8430799602447,7750.261407713908,6.475333690624486e-11
18.208333333333332,257.7767445112495,7750.3001450909505,6.475333690624486e-11
18.25,257.7104093938116,7750.33888285523,6.475333690624486e-11
18.291666666666668,257.6440746079301,7750.377621006751,6.475333690624486e-11
18.333333333333332,257.57774015360604,7750.41635954552,6.475333690624486e-11
18.375,257.51140603084025,7750.455098471543,6.475333690624486e-11
18.416666666666668,257.4437351924069,7750.49461863402,6.633539064166874e-11
18.458333333333332,257.3757810844164,7750.534304835921,6.633539064166874e-11
18.5,257.307827324382,7750.5739914442465,6.633539064166874e-11
18.541666666666668,257.2398739123037,7750.613678459006,6.633539064166874e-11
18.583333333333332,257.17192084818333,7750.653365880203,6.633539064166874e-11
18.625,257.10396813201623,7750.693053707847,6.633539064166874e-11
18.666666666666668,257.0360157638099,7750.732741941939,6.633539064166874e-11
18.708333333333332,256.968063743555,7750.772430582492,6.633539064166874e-11
18.75,256.90011207125985,7750.812119629507,6.633539064166874e-11
18.791666666666668,256.832160746919,7750.851809082993,6.633539064166874e-11
18.833333333333332,256.76420977053607,7750.891498942955,6.633539064166874e-11
18.875,256.69625914210735,7750.9311892094,6.633539064166874e-11
18.916666666666668,256.6283088616375,7750.970879882332,6.633539064166874e-11
18.958333333333332,256.5603589291228,7751.01057096176,6.633539064166874e-11
19.0,256.492228803115,7751.050367908431,6.796234139726971e-11
19.041666666666668,256.4226130396351,7751.091033295822,6.796234139726971e-11
19.083333333333332,256.35299764138927,7751.131699109912,6.796234139726971e-11
19.125,256.2833826083774,7751.172365350706,6.796234139726971e-11
19.166666666666668,256.21376794059853,7751.213032018214,6.796234139726971e-11
19.208333333333332,256.1441536380537,7751.253699112441,6.796234139726971e-11
19.25,256.07453970074283,7751.294366633392,6.796234139726971e-11
19.291666666666668,256.004926128665,7751.335034581077,6.796234139726971e-11
19.333333333333332,255.93531292182115,7751.375702955501,6.796234139726971e-11
19.375,255.86570008021033,7751.416371756671,6.796234139726971e-11
19.416666666666668,255.79608760383445,7751.457040984594,6.796234139726971e-11
19.458333333333332,255.72647549269163,7751.497710639275,6.796234139726971e-11
19.5,255.65686374678182,7751.538380720724,6.796234139726971e-11
19.541666666666668,255.58725236610601,7751.579051228944,6.796234139726971e-11
19.583333333333332,255.51764135066512,7751.619722163944,6.796234139726971e-11
19.625,255.44675955136586,7751.661136224998,6.963567111147743e-11
19.666666666666668,255.37543537335935,7751.702809424374,6.963567111147743e-11
19.708333333333332,255.30411157879325,7751.744483071827,6.963567111147743e-11
19.75,255.23278816766756,7751.786157167362,6.963567111147743e-11
19.791666666666668,255.16146513998228,7751.827831710987,6.963567111147743e-11
19.833333333333332,255.09014249573647,7751.869506702709,6.963567111147743e-11
19.875,255.01882023493107,7751.911182142536,6.963567111147743e-11
19.916666666666668,254.94749835756608,7751.952858030475,6.963567111147743e-11
19.958333333333332,254.8761768636415,7751.994534366532,6.963567111147743e-11
20.0,254.80485575315728,7752.036211150716,6.963567111147743e-11
